Year,State,Folder Path,Filename
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_037.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_121.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_278.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_143.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_060.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_285.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_043.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_153.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_282.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_168.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_175.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_242.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_130.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_044.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_259.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_023.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_269.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_281.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_042.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_196.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_078.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_155.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_030.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_180.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_178.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_249.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_122.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_138.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_163.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_029.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_161.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_040.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_189.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_243.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_020.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_117.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_095.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_149.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_100.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_025.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_142.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_079.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_248.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_002.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_101.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_141.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_193.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_118.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_107.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_056.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_218.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_177.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_120.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_098.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_097.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_113.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_226.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_080.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_283.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_202.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_053.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_147.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_195.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_179.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_221.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_224.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_070.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_184.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_007.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_162.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_274.pdf
2019,MH,data/PDFs/Maharastra/Assembly Election 2019,AC_034.pdf
